id,officer_name,officer_position,position_short_name,update_date,officer_own_percent,quantity,symbol
7,Hoàng Quốc Thụy,Phó Tổng Giám đốc Kinh doanh,Phó TGĐ Kinh doanh,2025-02-12,0.0,0,TPP
8,Murugan Subramaniam,Phó Tổng Giám đốc,Phó TGĐ,2025-02-12,0.0,0,TPP
1,Nguyễn Văn Hiếu,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2018-06-06,0.0,0,TPP
9,Nguyễn Thị Thoại,Kế toán trưởng,Kế toán trưởng,2025-02-12,0.0,0,TPP
3,Hoàng Anh Tuấn,Tổng Giám đốc/Phó Chủ tịch Hội đồng Quản trị,TGĐ/Phó Chủ tịch HĐQT,2024-10-23,0.0,0,TPP
6,Lê Đăng Khoa,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-18,0.0458,95600,TPH
7,NGÔ QUANG THÂN,Phó Chủ tịch Hội đồng Quản trị/Giám đốc,Phó Chủ tịch HĐQT/GĐ,2025-02-18,0.0143131,30000,TPH
9,Ngô Đắc Nam,Phó Giám đốc,Phó GĐ,2025-02-18,0.0083,17380,TPH
4,Lê Quang Hà,Thành viên Ban kiểm soát,TV BKS,2024-05-02,0.00053626,1124,TPH
10,Vũ Thị Hòa,Phụ trách Công bố thông tin/Kế toán trưởng,Phụ trách CBTT/Kế toán trưởng,2025-02-18,0.0005,1000,TPH
8,Nguyễn Đắc Huân,Thành viên Ban kiểm soát,TV BKS,2025-02-18,0.0005,1120,TPH
3,Vũ Thị Hảo,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2024-05-02,0.0,0,TPH
1,Đinh Quốc Khánh,Thành viên Hội đồng Quản trị,TV HĐQT,2023-05-04,0.0,0,TPH
2,Phạm Ngọc Sơn,Thành viên Hội đồng Quản trị,TV HĐQT,2024-05-02,0.0,0,TPH
5,Nguyễn Thị Kim Anh,Trưởng Ban kiểm soát,Trưởng BKS,2024-05-02,0.0,0,TPH
11,Phạm Trung Cang,Phó Chủ tịch Hội đồng Quản trị,Phó Chủ tịch HĐQT,2025-04-10,0.1319,3223220,TPC
5,Phạm Đỗ Diễm Hương,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2025-04-10,0.0367,896700,TPC
3,Tôn Thị Hồng Minh,Phụ trách Công bố thông tin/Phó Chủ tịch Hội đồng Quản trị/Phó Tổng Giám đốc,Phụ trách CBTT/Phó Chủ tịch HĐQT/Phó TGĐ,2025-02-14,0.0288,704000,TPC
6,Nguyễn Thị Thanh Loan,Giám đốc Tài chính/Thành viên Hội đồng Quản trị/Kế toán trưởng,GĐ Tài chính/TV HĐQT/Kế toán trưởng,2025-04-10,0.0073,177160,TPC
12,Phạm Văn Mẹo,Tổng Giám đốc/Phó Chủ tịch Hội đồng Quản trị,TGĐ/Phó Chủ tịch HĐQT,2025-04-10,0.0023,55000,TPC
1,Đào Thanh Tuyền,Thành viên Ban kiểm soát,TV BKS,2023-01-19,0.0014,33600,TPC
2,Trần Hữu Vinh,Giám đốc Kế hoạch và Phát triển sản xuất kinh doanh/Thành viên Hội đồng Quản trị,GĐ Kế hoạch và Phát triển SXKD/TV HĐQT,2024-12-26,0.000133,3000,TPC
4,Lâm Nguyễn Quốc Nghĩa,Trưởng Ban kiểm soát,Trưởng BKS,2025-02-14,9.6e-05,2050,TPC
7,Huỳnh Minh Việt,Thành viên Hội đồng Quản trị,TV HĐQT,2025-04-10,0.0,0,TPC
8,Phạm Thị Trúc Ngân,Thành viên Hội đồng Quản trị,TV HĐQT,2025-04-10,0.0,1000,TPC
9,Lê Thị Minh Trí,Thành viên Ban kiểm soát,TV BKS,2025-04-10,0.0,0,TPC
10,Danh Thúy Oanh,Thành viên Hội đồng Quản trị,TV HĐQT,2025-04-10,0.0,0,TPC
20,Đỗ Anh Tú,Phó Chủ tịch Hội đồng Quản trị,Phó Chủ tịch HĐQT,2025-03-21,0.0371,97945867,TPB
7,Lê Quang Tiến,Phó Chủ tịch Hội đồng Quản trị,Phó Chủ tịch HĐQT,2025-02-03,0.0361,95298682,TPB
1,Nguyễn Hưng,Tổng Giám đốc,TGĐ,2018-03-30,0.0006,600000,TPB
12,Nguyễn Việt Anh,Phó Tổng Giám đốc,Phó TGĐ,2025-02-03,0.0002134,563719,TPB
15,Khúc Văn Họa,Phó Tổng Giám đốc,Phó TGĐ,2025-02-03,0.0002,470125,TPB
13,Nguyễn Hồng Quân,Phó Tổng Giám đốc,Phó TGĐ,2025-02-03,0.0002,450975,TPB
19,Lê Hồng Nam,Phó Tổng Giám đốc,Phó TGĐ,2025-02-07,0.0002,405877,TPB
11,Phạm Đông Anh,Phó Tổng Giám đốc,Phó TGĐ,2025-02-03,0.0002,408800,TPB
14,Đinh Văn Chiến,Phó Tổng Giám đốc,Phó TGĐ,2025-02-03,0.0001707,450975,TPB
17,Lê Cẩm Tú,Kế toán trưởng,Kế toán trưởng,2025-02-03,0.0001494,394603,TPB
18,Nguyễn Thị Thanh Tâm,Người phụ trách quản trị công ty,Người phụ trách quản trị công ty,2025-02-03,3e-05,91948,TPB
9,Thái Duy Nghĩa,Thành viên Ban kiểm soát,TV BKS,2025-02-03,1.53e-05,33611,TPB
2,Nguyễn Thu Hà,Thành viên Hội đồng Quản trị độc lập,Thành viên HĐQT độc lập,2023-04-28,0.0,0,TPB
5,Đỗ Thị Nhung,Thành viên Hội đồng Quản trị độc lập,Thành viên HĐQT độc lập,2025-01-24,0.0,0,TPB
6,Đỗ Minh Phú,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2025-02-03,0.0,0,TPB
3,Eiichiro So,Thành viên Hội đồng Quản trị,TV HĐQT,2023-04-28,0.0,0,TPB
8,Shuzo Shikata,Phó Chủ tịch Hội đồng Quản trị/Thành viên Hội đồng Quản trị,Phó Chủ tịch HĐQT/TV HĐQT,2025-02-03,0.0,0,TPB
10,Nguyễn Thị Thu Nguyệt,Thành viên Ban kiểm soát,TV BKS,2025-02-03,0.0,0,TPB
16,Trương Thị Hoàng Lan,Phó Tổng Giám đốc,Phó TGĐ,2025-02-03,0.0,0,TPB
4,Nguyễn Thị Bảo,Trưởng Ban kiểm soát,Trưởng BKS,2023-04-28,0.0,0,TPB
3,Lâm Nguyệt Thanh,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-14,0.0235,187200,TOW
4,Huỳnh Minh Trung,Thành viên Hội đồng Quản trị/Giám đốc,TV HĐQT/GĐ,2025-02-14,0.0119,95061,TOW
6,Hoàng Văn Khiêm,Thành viên Ban kiểm soát,TV BKS,2025-02-14,0.0068037,54280,TOW
7,Lê Thị Thanh Phượng,Kế toán trưởng,Kế toán trưởng,2025-02-14,0.0046762,37307,TOW
5,Trịnh Công Đoàn,Phó Giám đốc/Thành viên Hội đồng Quản trị,Phó GĐ/TV HĐQT,2025-02-14,0.0027,21537,TOW
8,Thái Minh Lực,Phó Giám đốc,Phó GĐ,2025-02-14,0.0014748,11766,TOW
9,Võ Anh Tuấn,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-14,0.0010254,8181,TOW
2,Trương Thanh Hùng,Thành viên Ban kiểm soát,TV BKS,2019-01-11,0.0004,3000,TOW
10,Trần Minh Nhựt,Người phụ trách quản trị công ty/Phụ trách Công bố thông tin,Người phụ trách quản trị công ty/Phụ trách CBTT,2025-02-14,0.0002331,1860,TOW
11,Ngô Hồng Hạnh,Trưởng Ban kiểm soát,Trưởng BKS,2025-02-14,0.0,0,TOW
1,Nguyễn Hữu Lộc,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2019-01-11,0.0,0,TOW
9,Bùi Minh Tuấn,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-17,0.018,165624,TOT
1,Lê Duy Hiệp,Thành viên Hội đồng Quản trị,TV HĐQT,2017-07-14,0.01,54820,TOT
8,Nguyễn Chí Đức,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2025-02-17,0.0084,77000,TOT
7,Phạm Anh Tuấn,Giám đốc/Thành viên Hội đồng Quản trị,GĐ/TV HĐQT,2024-11-01,0.0011,8800,TOT
2,Đỗ Đức Nguyên,Trưởng Ban kiểm soát,Trưởng BKS,2022-09-07,6e-06,30,TOT
3,Trần Thanh Tùng,Thành viên Ban kiểm soát,TV BKS,2022-09-07,0.0,0,TOT
6,Nguyễn Huy Diệu,Thành viên Hội đồng Quản trị,TV HĐQT,2024-07-24,0.0,0,TOT
4,Nguyễn Trịnh Phương Thảo,Thành viên Ban kiểm soát,TV BKS,2024-03-12,0.0,0,TOT
5,NGUYỄN HẢI NHẬT,Kế toán trưởng,Kế toán trưởng,2024-04-04,0.0,7,TOT
5,Lê Đăng Phúc,Thành viên Hội đồng Quản trị/Tổng Giám đốc,TV HĐQT/TGĐ,2025-02-12,0.0469313,1454865,TOS
6,Nguyễn  Sơn,Thành viên Hội đồng Quản trị/Phó Chủ tịch Hội đồng Quản trị,TV HĐQT/Phó Chủ tịch HĐQT,2025-02-12,0.0091425,283415,TOS
1,Nguyễn Văn Hạnh,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2021-09-06,0.0004,10617,TOS
4,Nguyễn Thị Bạch Cúc,Thành viên Ban kiểm soát,TV BKS,2024-08-05,0.0,0,TOS
3,Nguyễn Quốc Dũng,Phó Tổng Giám đốc,Phó TGĐ,2024-05-14,0.0,0,TOS
2,Nguyễn Mạnh Cường,Phó Tổng Giám đốc,Phó TGĐ,2023-01-17,0.0,0,TOS
7,Phạm Huy Vũ,Trưởng Ban kiểm soát,Trưởng BKS,2025-02-12,0.0,0,TOS
8,Nguyễn Thị Gấm,Thư ký Hội đồng Quản Trị/Thành viên Ban kiểm soát,Thư ký HĐQT/TV BKS,2025-02-12,0.0,0,TOS
9,Vũ Quang Tiến,Kế toán trưởng,Kế toán trưởng,2025-02-12,0.0,0,TOS
10,Phạm Thanh Bình,Phó Tổng Giám đốc,Phó TGĐ,2025-02-12,0.0,0,TOS
1,Đỗ Xuân Long,Thành viên Hội đồng Quản trị độc lập,Thành viên HĐQT độc lập,2022-09-05,0.0,0,TOP
2,Nguyễn Hữu Khá,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2022-09-05,0.0,0,TOP
3,Nguyễn Thế Trịnh,Giám đốc/Thành viên Hội đồng Quản trị,GĐ/TV HĐQT,2022-09-05,0.0,0,TOP
4,Phạm Cao Cường,Thành viên Ban kiểm soát,TV BKS,2022-09-05,0.0,0,TOP
5,Nguyễn Thị Nhị Hương,Thành viên Ban kiểm soát,TV BKS,2022-09-05,0.0,0,TOP
6,Vũ Văn Hưng,Trưởng Ban kiểm soát,Trưởng BKS,2022-09-05,0.0,0,TOP
7,Đỗ Thị Thanh Xuân,Phụ trách Công bố thông tin/Kế toán trưởng,Phụ trách CBTT/Kế toán trưởng,2022-11-03,0.0,0,TOP
4,Nguyễn Quang Mãi,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2025-02-14,0.1005,1607546,TNW
5,Nguyễn Bá Quyết,Phó Tổng Giám đốc/Thành viên Hội đồng Quản trị,Phó TGĐ/TV HĐQT,2025-02-14,0.0129,206100,TNW
1,Phạm Đăng Bạ,Phó Tổng Giám đốc,Phó TGĐ,2017-05-24,0.01187,29951,TNW
8,Hoàng Thị Huệ,Thành viên Ban kiểm soát,TV BKS,2025-02-14,0.0009,13611,TNW
7,Nguyễn Xuân Học,Tổng Giám đốc/Thành viên Hội đồng Quản trị,TGĐ/TV HĐQT,2025-02-14,0.0,0,TNW
9,Vũ Khánh Lâm,Trưởng Ban kiểm soát,Trưởng BKS,2025-02-14,0.0,0,TNW
10,Nguyễn Minh Phương,Kế toán trưởng,Kế toán trưởng,2025-02-14,0.0,0,TNW
11,Đỗ Thị Thanh Hường,Phụ trách Công bố thông tin,Phụ trách CBTT,2025-02-14,0.0,0,TNW
2,Nông Quốc Bình,Thành viên Hội đồng Quản trị,TV HĐQT,2022-11-21,0.0,0,TNW
3,Thân Hương Lan,Thành viên Ban kiểm soát,TV BKS,2023-02-27,0.0,0,TNW
6,Nguyễn Văn Tiến,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-14,0.0,0,TNW
1,Nguyễn Gia Long,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2025-02-24,0.2254906,11500020,TNT
2,Nguyễn Bá Huấn,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-24,0.0058628,299000,TNT
3,Vũ Tuấn Hoàng,Phó Tổng Giám đốc/Phụ trách Công bố thông tin/Người phụ trách quản trị công ty/Thành viên Hội đồng Quản trị,Phó TGĐ/Phụ trách CBTT/Người phụ trách quản trị công ty/TV HĐQT,2025-02-24,0.0030255,154300,TNT
7,Lưu Quang Minh,Tổng Giám đốc,TGĐ,2025-02-24,0.0019608,100000,TNT
4,Nguyễn Gia Minh,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-24,3.92e-05,2000,TNT
9,Trần Thị Trâm,Thành viên Ban kiểm soát,TV BKS,2025-03-31,1.57e-05,800,TNT
10,Hà Huyền Trang,Thành viên Ban kiểm soát,TV BKS,2025-03-31,0.0,0,TNT
5,Nguyễn Thanh Sang,Thành viên Hội đồng Quản trị độc lập,Thành viên HĐQT độc lập,2025-02-24,0.0,0,TNT
6,Vũ Thị Hồng Nhung,Kế toán trưởng,Kế toán trưởng,2025-02-24,0.0,0,TNT
8,Nguyễn Văn Giáp,Trưởng Ban kiểm soát,Trưởng BKS,2025-03-31,0.0,0,TNT
2,Trần Ngọc Tuấn,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2025-02-17,0.04075,815000,TNS
3,Trần Thanh Hương,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-17,0.00087,17400,TNS
1,Nguyễn Huy Thọ,Tổng Giám đốc/Thành viên Hội đồng Quản trị,TGĐ/TV HĐQT,2023-04-06,5e-05,1000,TNS
6,Lê Việt,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-17,0.0,0,TNS
7,Nguyễn Thị Hồng Mây,Thành viên Ban kiểm soát,TV BKS,2025-02-17,0.0,0,TNS
8,Trần Thị Thùy Trang,Kế toán trưởng,Kế toán trưởng,2025-02-17,0.0,0,TNS
9,Lê Thúy Trinh,Trưởng Ban kiểm soát,Trưởng BKS,2025-02-17,0.0,0,TNS
4,Lại Văn Quyền,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-17,0.0,0,TNS
5,Nguyễn Hữu Kinh Luân,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-17,0.0,0,TNS
7,Lâm Ánh Vy,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2025-04-18,0.14061,998332,TNP
4,ĐỒNG THỊ QUỲNH HƯƠNG,Phó Giám đốc Điều hành,Phó GĐ điều hành,2025-01-21,0.0032,23040,TNP
3,Nguyễn Văn Thi,Phó Giám đốc,Phó GĐ,2025-01-21,0.0018,12600,TNP
6,Võ Thị Thu Hiền,Thành viên Ban kiểm soát,TV BKS,2025-01-21,0.0006,4700,TNP
9,Lâm Đình An,Thành viên Hội đồng Quản trị/Phó Giám đốc,TV HĐQT/Phó GĐ,2025-04-18,0.0,0,TNP
1,Nguyễn Thị Nhanh,Thành viên Ban kiểm soát,TV BKS,2023-03-17,0.0,0,TNP
10,Nguyễn Hoàng Hải,Trưởng Ban kiểm soát,Trưởng BKS,2025-04-18,0.0,0,TNP
2,Trương Thanh Bình,Phó Giám đốc Sản xuất,Phó GĐ Sản xuất,2025-01-21,0.0,0,TNP
5,Nguyễn Ngọc Minh,Kế toán trưởng/Thư ký Hội đồng Quản Trị,Kế toán trưởng/Thư ký HĐQT,2025-01-21,0.0,0,TNP
8,Đồng Thị Ánh,Phó Chủ tịch Hội đồng Quản trị/Giám đốc,Phó Chủ tịch HĐQT/GĐ,2025-04-18,0.0,0,TNP
12,NGUYỄN HÙNG CƯỜNG,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2025-02-18,0.007457,391490,TNI
11,Đỗ Thanh Thủy,Thành viên Ban kiểm soát,TV BKS,2025-02-17,1.14e-05,600,TNI
2,Lê Thị Thu Thanh,Thành viên Hội đồng Quản trị,TV HĐQT,2020-03-11,4e-06,200,TNI
9,Trần Thị Hương Giang,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-17,1.9e-06,100,TNI
6,Nguyễn Xuân Thu,Phó Tổng Giám đốc,Phó TGĐ,2022-11-03,1e-06,50,TNI
8,Bùi Thị Yến,Phụ trách Công bố thông tin,Phụ trách CBTT,2024-03-14,0.0,0,TNI
10,Đoàn Thị Thu Thủy,Tổng Giám đốc/Người phụ trách quản trị công ty/Thành viên Hội đồng Quản trị,TGĐ/Người phụ trách quản trị công ty/TV HĐQT,2025-02-17,0.0,0,TNI
7,Nguyễn Thị Trang,Thành viên Ban kiểm soát,TV BKS,2023-04-05,0.0,0,TNI
3,Nguyễn Thị Thu Thanh,Kế toán trưởng,Kế toán trưởng,2020-12-02,0.0,0,TNI
4,Nguyễn Văn Kiên,Thành viên Hội đồng Quản trị,TV HĐQT,2021-06-23,0.0,0,TNI
5,Nguyễn Thị Nghĩa,Trưởng Ban kiểm soát,Trưởng BKS,2021-06-23,0.0,0,TNI
1,Nguyễn Thị Hồng Hạnh,Giám đốc Tài chính,GĐ Tài chính,2018-12-20,0.0,0,TNI
6,Hoàng  Tuyên,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2025-02-06,0.0667,9618782,TNH
7,Nguyễn Văn Thuỷ,Thành viên Hội đồng Quản trị/Phó Tổng Giám đốc,TV HĐQT/Phó TGĐ,2025-02-06,0.0237,3419196,TNH
8,Lê Xuân Tân,Thành viên Hội đồng Quản trị/Tổng Giám đốc,TV HĐQT/TGĐ,2025-02-06,0.0181,2605349,TNH
1,Vũ Văn Thành,Trưởng Ban kiểm soát,Trưởng BKS,2024-03-25,0.0094,898298,TNH
9,Trần Thiện Sách,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-06,0.0014,195385,TNH
12,Cao Thị Hồng,Phụ trách Công bố thông tin,Phụ trách CBTT,2025-02-06,0.00025,31749,TNH
11,Vũ  Vinh Quang,Người phụ trách quản trị công ty,Người phụ trách quản trị công ty,2025-02-06,0.00019,28444,TNH
3,Lê Thị Thúy An,Kế toán trưởng,Kế toán trưởng,2024-03-25,0.0,0,TNH
2,Lê Thị Hảo,Thành viên Ban kiểm soát,TV BKS,2024-03-25,0.0,0,TNH
4,Hoàng Thắng,Thành viên Ban kiểm soát,TV BKS,2024-06-18,0.0,0,TNH
10,Vũ Hồng Minh,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-06,0.0,0,TNH
5,Nguyễn Xuân Đôn,Thành viên Hội đồng Quản trị,TV HĐQT,2024-08-30,0.0,0,TNH
15,Nguyễn Văn Thời,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2025-04-08,0.1853,22713922,TNG
1,Nguyễn Đức Mạnh,Phó Chủ tịch Hội đồng Quản trị/Tổng Giám đốc,Phó Chủ tịch HĐQT/TGĐ,2015-09-14,0.0883,10825261,TNG
16,Trần Cảnh Thông,Thành viên Hội đồng Quản trị/Trưởng Ban Kiểm toán nội bộ ,TV HĐQT/Trưởng BKT nội bộ ,2025-04-10,0.0588,7212834,TNG
9,Đỗ Thị Hà,Thành viên Hội đồng Quản trị/Thành viên Ban Kiểm toán nội bộ,TV HĐQT/Thành viên BKT nội bộ,2025-02-07,0.0179,2194554,TNG
14,Lương Thị Thúy Hà,Phó Chủ tịch Hội đồng Quản trị/Phó Tổng Giám đốc,Phó Chủ tịch HĐQT/Phó TGĐ,2025-03-20,0.0066,808791,TNG
6,Nguyễn Mạnh Linh,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-07,0.0059,719076,TNG
7,Đoàn Thị Thu,Phó Tổng Giám đốc,Phó TGĐ,2025-02-07,0.0026,321832,TNG
2,Trần Thị Thu Hà,Trưởng phòng Tài chính - Kế toán/Kế toán trưởng,Trưởng phòng Tài chính - Kế toán/Kế toán trưởng,2015-09-14,0.0012,163695,TNG
10,Nguyễn Thị Phương,Phó Tổng Giám đốc,Phó TGĐ,2025-02-07,0.0012,151346,TNG
11,Đào Đức Thanh,Trưởng Ban Kiểm toán nội bộ /Thành viên Ban kiểm soát,Trưởng BKT nội bộ /TV BKS,2025-02-07,0.0011,136355,TNG
4,NGUYỄN VĂN ĐỨC,Phụ trách Công bố thông tin/Thành viên Hội đồng Quản trị,Phụ trách CBTT/TV HĐQT,2023-12-14,0.0009,106780,TNG
12,Trần Minh Hiếu,Phó Tổng Giám đốc,Phó TGĐ,2025-02-07,0.0009,107144,TNG
13,Lưu Đức Huy,Phó Tổng Giám đốc,Phó TGĐ,2025-02-07,0.0007,86382,TNG
5,Phạm Thanh Tuấn,Phó Tổng Giám đốc,Phó TGĐ,2024-08-13,0.0006,79253,TNG
3,Lê Quang Vinh,Thành viên Hội đồng Quản trị độc lập,Thành viên HĐQT độc lập,2023-04-11,2e-06,180,TNG
8,Nguyễn Hoàng Giang,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-07,0.0,0,TNG
6,Đỗ Khắc Tùng,Thành viên Hội đồng Quản trị,TV HĐQT,2023-01-19,0.0052,100000,TNC
13,Nguyễn Hữu Mạnh Nhường,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2023-05-15,6.2e-05,1200,TNC
3,Nguyễn Ngọc Tuấn,Trưởng Ban kiểm soát,Trưởng BKS,2015-09-14,5.19e-06,100,TNC
5,Nguyễn Văn Phú,Thành viên Hội đồng Quản trị,TV HĐQT,2018-04-23,0.0,0,TNC
1,Đoàn Thị Kim Hạnh,Thành viên Ban kiểm soát,TV BKS,2015-09-14,0.0,500,TNC
8,Phan Văn Phú,Thành viên Hội đồng Quản trị độc lập,Thành viên HĐQT độc lập,2023-01-19,0.0,0,TNC
9,Trần Hữu Trí,Kế toán trưởng,Kế toán trưởng,2023-01-19,0.0,0,TNC
10,Lê Thị Ngọc Lan,Người phụ trách quản trị công ty,Người phụ trách quản trị công ty,2023-01-19,0.0,0,TNC
11,Nguyễn Nhật Thành Lâm,Phó Chủ tịch Hội đồng Quản trị/Phụ trách Công bố thông tin/Tổng Giám đốc,Phó Chủ tịch HĐQT/Phụ trách CBTT/TGĐ,2023-03-01,0.0,0,TNC
12,Nguyễn Văn Thoại,Phó Tổng Giám đốc/Thành viên Hội đồng Quản trị,Phó TGĐ/TV HĐQT,2023-05-05,0.0,0,TNC
7,Nguyễn Thanh Bình,Thành viên Hội đồng Quản trị độc lập,Thành viên HĐQT độc lập,2023-01-19,0.0,0,TNC
2,Hà Phú Quý,Thành viên Ban kiểm soát,TV BKS,2015-09-14,0.0,0,TNC
4,Trần Văn Thành,Phó Tổng Giám đốc,Phó TGĐ,2017-01-20,0.0,0,TNC
5,Lê Việt,Tổng Giám đốc/Thành viên Hội đồng Quản trị,TGĐ/TV HĐQT,2025-01-22,0.00088,12726,TNB
2,Lê Xuân Anh,Thành viên Hội đồng Quản trị,TV HĐQT,2023-04-14,0.0,0,TNB
3,Đỗ Ngọc Bằng,Phó Tổng Giám đốc/Phụ trách Công bố thông tin,Phó TGĐ/Phụ trách CBTT,2023-04-20,0.0,0,TNB
4,Nguyễn Quốc Anh Dũng,Kế toán trưởng,Kế toán trưởng,2024-10-01,0.0,0,TNB
6,Nguyễn Hữu Khánh,Thành viên Hội đồng Quản trị/Phó Tổng Giám đốc,TV HĐQT/Phó TGĐ,2025-01-22,0.0,0,TNB
7,Nguyễn Quốc Thiều,Trưởng Ban kiểm soát,Trưởng BKS,2025-01-22,0.0,0,TNB
8,Bùi Văn Vĩnh,Thành viên Ban kiểm soát,TV BKS,2025-01-22,0.0,0,TNB
9,Cù Thị Thùy Linh,Thành viên Ban kiểm soát,TV BKS,2025-01-22,0.0,0,TNB
1,Trương Bá Liêm,Thành viên Hội đồng Quản trị,TV HĐQT,2022-03-10,0.0,0,TNB
10,Nguyễn Văn Chánh,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2025-04-17,0.0,0,TNB
4,Nguyễn Quang Hòa,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2025-02-14,0.1727,8559569,TNA
7,Trần Thị Hiền,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-14,0.063,3121956,TNA
8,Trịnh Lan Xuân,Phụ trách Công bố thông tin,Phụ trách CBTT,2025-02-14,0.0033,162500,TNA
3,Phạm Viết Đạt,Giám đốc Tài chính/Kế toán trưởng,GĐ Tài chính/Kế toán trưởng,2024-05-21,0.002,100500,TNA
1,Trần Duy Kiều,Thành viên Hội đồng Quản trị,TV HĐQT,2020-04-08,0.0006,30000,TNA
6,Nguyễn Minh Thư,Người phụ trách quản trị công ty/Phó Tổng Giám đốc Kinh doanh,Người phụ trách quản trị công ty/Phó TGĐ Kinh doanh,2025-02-14,1e-06,2000,TNA
5,Hồ Văn Tuyên,Thành viên Hội đồng Quản trị/Trưởng Ban Kiểm toán nội bộ ,TV HĐQT/Trưởng BKT nội bộ ,2025-02-14,0.0,0,TNA
2,Vương Quang Diệu,Thành viên Hội đồng Quản trị/Tổng Giám đốc,TV HĐQT/TGĐ,2024-03-07,0.0,0,TNA
9,Bùi Quốc Khánh,Thành viên Hội đồng Quản trị,TV HĐQT,2025-01-22,0.0063,344221,TN1
6,Nguyễn Thu Trang,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2023-11-24,0.00115,49628,TN1
7,NGUYỄN VIỆT SƠN,Phó Chủ tịch Hội đồng Quản trị/Tổng Giám đốc,Phó Chủ tịch HĐQT/TGĐ,2023-11-24,0.00018,7753,TN1
10,Nguyễn Thị Yến,Thành viên Hội đồng Quản trị độc lập,Thành viên HĐQT độc lập,2025-01-22,3e-05,1375,TN1
8,Phan Anh Sơn,Thành viên Hội đồng Quản trị,TV HĐQT,2023-11-24,1e-05,238,TN1
5,Liêu Văn Phụng,Người phụ trách quản trị công ty,Người phụ trách quản trị công ty,2023-09-08,0.0,0,TN1
4,Phùng Thanh Phương,Kế toán trưởng,Kế toán trưởng,2021-08-05,0.0,0,TN1
3,Đào Văn Hà,Thành viên Ban kiểm soát,TV BKS,2020-04-29,0.0,0,TN1
2,Trần Nam Toàn,Thành viên Ban kiểm soát,TV BKS,2020-04-29,0.0,0,TN1
1,Trần Thị Quỳnh Giang,Thành viên Ban kiểm soát,TV BKS,2019-05-30,0.0,0,TN1
5,ĐỖ NGỌC THẠCH,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-19,0.1003,601500,TMX
1,Phan Thị Tố Oanh,Thành viên Hội đồng Quản trị,TV HĐQT,2015-09-14,0.002,11700,TMX
